Player_ID,SHIRT_N,PLAYER_NAME,AGE,HEIGHT,FOOT,Country,SQUAD,SQUAD_RANKING,OPPONENT,OPPONENT RANKING,M_WEEKDAY,M_MONTH,M_SEASON,YEAR,COMPETITION_N,ROUND_N,VENUE_N,STARTER,STRIKER,Penalty,Penalty_shooter,MINUTES,GOALS
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Norway,41,4,9,3,2021,2,1,2,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Montenegro,72,7,9,3,2021,2,1,1,1,1,1,1,90,2
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Türkiye,37,3,9,3,2021,2,1,1,1,1,1,1,90,3
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Latvia,134,6,10,3,2021,2,1,2,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Gibraltar,203,2,10,3,2021,2,1,1,1,1,1,1,90,2
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Montenegro,72,7,11,3,2021,2,1,2,1,1,1,1,90,2
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,10,Norway,41,3,11,3,2021,2,1,1,1,1,0,1,90,1
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,6,Denmark,18,7,3,1,2022,1,0,3,1,1,1,1,76,1
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,6,Germany,14,3,3,1,2022,1,0,3,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,6,Belgium,4,6,6,2,2022,2,1,2,1,1,0,1,90,2
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,6,Poland,22,7,6,2,2022,2,1,1,1,1,0,1,90,0
NL-10,10,Memphis Depay,28,176,1,nl,Netherlands,6, Wales,28,3,6,2,2022,2,1,1,0,0,0,1,18,1
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Poland,22,5,9,3,2022,2,1,2,1,1,0,1,51,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Senegal,19,2,11,3,2022,4,1,3,0,1,0,1,29,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Ecuador,41,6,11,3,2022,4,1,3,0,1,0,1,45,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Qatar,60,3,11,3,2022,4,1,3,1,1,0,1,65,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,United States,13,7,12,4,2022,4,2,3,1,1,0,1,81,1
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Argentina,2,6,12,4,2022,4,3,3,1,1,0,1,77,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,France,2,6,3,1,2023,2,1,2,1,1,0,1,90,0
NL-10,10,Memphis Depay,29,176,1,nl,Netherlands,6,Gibraltar,201,2,3,1,2023,2,1,1,1,0,0,1,62,1
NL-10,10,Memphis Depay,30,176,1,nl,Netherlands,7, Scotland,39,6,3,1,2024,1,0,1,1,1,0,1,76,0
NL-10,10,Memphis Depay,30,176,1,nl,Netherlands,7,Germany,16,3,3,1,2024,1,0,2,1,1,0,1,74,0
PL-9,9,Robert Lewandowski,20,185,1,pl,Poland,34,San Marino,201,4,9,3,2008,2,1,2,0,0,0,0,33,1
PL-9,9,Robert Lewandowski,20,185,1,pl,Poland,34,Czechia,11,7,10,3,2008,2,1,1,0,0,0,0,22,0
PL-9,9,Robert Lewandowski,20,185,1,pl,Poland,34,Slovakia,44,4,10,3,2008,2,1,2,0,0,0,0,2,0
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58, Northern Ireland,40,7,3,1,2009,2,1,2,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58,San Marino,203,4,4,1,2009,2,1,1,1,0,0,0,65,1
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58, Northern Ireland,40,7,9,3,2009,2,1,1,0,0,0,0,30,0
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58,Slovenia,31,4,9,3,2009,2,1,2,0,0,0,0,30,0
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58,Czechia,25,7,10,3,2009,2,1,2,0,0,0,0,27,0
PL-9,9,Robert Lewandowski,21,185,1,pl,Poland,58,Slovakia,33,4,10,3,2009,2,1,1,0,0,0,0,23,0
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55,Greece,11,6,6,2,2012,3,1,1,1,0,0,0,90,1
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55,Russia,9,3,6,2,2012,3,1,1,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55,Czechia,29,7,6,2,2012,3,1,2,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55,Montenegro,31,6,9,3,2012,2,1,2,1,0,0,0,89,0
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55,Moldova,128,3,9,3,2012,2,1,1,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,24,185,1,pl,Poland,55, England,6,4,10,3,2012,2,1,1,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76,Ukraine,18,6,3,1,2013,2,1,1,1,0,0,0,90,0
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76,San Marino,207,3,3,1,2013,2,1,1,1,0,2,1,90,2
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76,Moldova,96,6,6,2,2013,2,1,2,1,0,0,1,90,0
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76,Montenegro,52,6,9,3,2013,2,1,1,1,0,0,1,90,1
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76,Ukraine,18,6,10,3,2013,2,1,2,1,0,0,1,90,0
PL-9,9,Robert Lewandowski,25,185,1,pl,Poland,76, England,13,3,10,3,2013,2,1,2,1,0,0,1,90,0
PL-9,9,Robert Lewandowski,26,185,1,pl,Poland,41,Gibraltar,205,1,9,3,2014,2,1,2,1,1,0,1,90,4
PL-9,9,Robert Lewandowski,26,185,1,pl,Poland,41,Germany,1,7,10,3,2014,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,26,185,1,pl,Poland,41, Scotland,36,3,10,3,2014,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,26,185,1,pl,Poland,41,Georgia,125,6,11,3,2014,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,26,185,1,pl,Poland,41,Switzerland,12,3,11,3,2014,1,0,1,1,1,0,1,62,0
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Rep. of Ireland,31,1,3,1,2015,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Georgia,122,7,6,2,2015,2,1,1,1,1,0,1,90,3
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Germany,4,6,9,3,2015,2,1,2,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Gibraltar,205,2,9,3,2015,2,1,1,1,1,0,1,65,2
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34, Scotland,52,5,10,3,2015,2,1,2,1,1,0,1,90,2
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Rep. of Ireland,31,1,10,3,2015,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,27,185,1,pl,Poland,34,Iceland,36,6,11,3,2015,1,0,1,1,0,0,1,89,2
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Serbia,44,4,3,1,2016,1,0,1,1,1,0,1,72,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Finland,94,7,3,1,2016,1,0,1,0,0,0,1,28,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Netherlands,22,4,6,2,2016,1,0,1,1,1,0,1,66,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15, Northern Ireland,32,1,6,2,2016,3,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Germany,3,5,6,2,2016,3,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Ukraine,30,3,6,2,2016,3,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Switzerland,11,7,6,2,2016,3,2,3,1,1,0,1,120,0
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Portugal,8,5,6,2,2016,3,3,3,1,1,0,1,120,1
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Kazakhstan,98,1,9,3,2016,2,1,2,1,1,1,1,90,1
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Denmark,46,7,10,3,2016,2,1,1,1,1,1,1,90,3
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Armenia,86,3,10,3,2016,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,28,185,1,pl,Poland,15,Romania,39,6,11,3,2016,2,1,2,1,1,1,1,90,2
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Montenegro,46,1,3,1,2017,2,1,2,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Romania,41,7,6,2,2017,2,1,1,1,1,2,1,90,3
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Denmark,12,6,9,3,2017,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Kazakhstan,137,2,9,3,2017,2,1,1,1,1,1,1,90,1
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Armenia,90,5,10,3,2017,2,1,2,1,1,0,1,90,3
PL-9,9,Robert Lewandowski,29,185,1,pl,Poland,7,Montenegro,46,1,10,3,2017,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Nigeria,44,6,3,1,2018,1,0,1,1,1,0,1,66,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Korea Republic,53,3,3,1,2018,1,0,1,1,1,0,1,45,1
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Chile,13,6,6,2,2018,1,0,1,1,1,0,1,73,1
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Lithuania,133,3,6,2,2018,1,0,1,1,1,0,1,45,2
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Senegal,23,3,6,2,2018,4,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Colombia,12,1,6,2,2018,4,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Japan,50,5,6,2,2018,4,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Italy,18,6,9,3,2018,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Portugal,6,5,10,3,2018,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Italy,18,1,10,3,2018,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,30,185,1,pl,Poland,20,Czechia,42,5,11,3,2018,1,0,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Austria,26,5,3,1,2019,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Latvia,137,1,3,1,2019,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,N. Macedonia,68,6,6,2,2019,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Israel,93,2,6,2,2019,2,1,1,1,1,1,1,90,1
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Slovenia,64,6,9,3,2019,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Austria,26,2,9,3,2019,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Latvia,137,5,10,3,2019,2,1,2,1,1,0,1,90,3
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,N. Macedonia,68,1,10,3,2019,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Israel,93,7,11,3,2019,2,1,2,0,0,0,1,28,0
PL-9,9,Robert Lewandowski,31,185,1,pl,Poland,19,Slovenia,64,3,11,3,2019,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,32,185,1,pl,Poland,19,Italy,10,1,10,3,2020,2,1,1,1,1,0,1,81,0
PL-9,9,Robert Lewandowski,32,185,1,pl,Poland,19,Bosnia & Herz'na,55,4,10,3,2020,2,1,1,1,1,0,1,57,2
PL-9,9,Robert Lewandowski,32,185,1,pl,Poland,19,Italy,10,1,11,3,2020,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,32,185,1,pl,Poland,19,Netherlands,14,4,11,3,2020,2,1,1,1,1,0,1,45,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Hungary,39,5,3,1,2021,2,1,2,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Andorra,155,1,3,1,2021,2,1,1,1,1,0,1,62,2
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Iceland,62,3,6,2,2021,1,0,1,1,1,0,1,80,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Slovakia,42,2,6,2,2021,3,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Spain,7,7,6,2,2021,3,1,3,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Sweden,18,4,6,2,2021,3,1,3,1,1,0,1,90,2
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Albania,66,5,9,3,2021,2,1,1,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,San Marino,210,1,9,3,2021,2,1,2,1,1,0,1,45,2
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27, England,4,4,9,3,2021,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,San Marino,210,7,10,3,2021,2,1,1,1,1,0,1,65,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Albania,66,3,10,3,2021,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,33,185,1,pl,Poland,27,Andorra,155,6,11,3,2021,2,1,2,1,1,0,1,90,2
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Sweden,23,3,3,1,2022,2,5,1,1,1,1,1,90,1
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22, Wales,28,4,6,2,2022,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Belgium,4,4,6,2,2022,2,1,2,1,1,0,1,68,1
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Belgium,4,3,6,2,2022,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Netherlands,6,5,9,3,2022,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22, Wales,28,1,9,3,2022,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Mexico,15,3,11,3,2022,4,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Saudi Arabia,49,7,11,3,2022,4,1,3,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,Argentina,2,4,11,3,2022,4,1,3,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,34,185,1,pl,Poland,22,France,3,1,12,4,2022,4,2,3,1,1,1,1,90,1
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Czechia,39,6,3,1,2023,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Albania,62,2,3,1,2023,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Germany,16,6,6,2,2023,1,0,1,1,1,0,1,45,0
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Moldova,155,3,6,2,2023,2,1,2,1,1,0,1,90,1
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Faroe Islands,135,5,9,3,2023,2,1,1,1,1,1,1,90,2
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Albania,62,1,9,3,2023,2,1,2,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Czechia,39,6,11,3,2023,2,1,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,35,185,1,pl,Poland,31,Latvia,137,3,11,3,2023,1,0,1,1,1,0,1,60,1
PL-9,9,Robert Lewandowski,36,185,1,pl,Poland,28,Estonia,123,5,3,1,2024,2,4,1,1,1,0,1,90,0
PL-9,9,Robert Lewandowski,36,185,1,pl,Poland,28, Wales,29,3,3,1,2024,2,5,2,1,1,0,1,120,0
CZ-16,16,Adam Hlozek,18,180,1,cz,Czechia,42,Slovakia,33,6,9,3,2020,2,1,2,1,1,0,0,71,0
CZ-16,16,Adam Hlozek,18,180,1,cz,Czechia,42,Cyprus,100,4,10,3,2020,1,0,2,0,0,0,0,29,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Albania,66,3,6,2,2021,1,0,1,0,0,0,0,27,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32, Scotland,38,2,6,2,2021,3,1,3,0,0,0,0,19,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Croatia,15,6,6,2,2021,3,1,3,0,0,0,0,28,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32, England,4,3,6,2,2021,3,1,3,0,0,0,0,27,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Netherlands,10,1,6,2,2021,3,2,3,0,0,0,0,6,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Belarus,94,5,9,3,2021,2,1,1,1,0,0,0,77,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Belgium,1,1,9,3,2021,2,1,2,1,0,0,0,76,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Ukraine,25,4,9,3,2021,1,0,1,0,0,0,0,45,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32, Wales,19,6,10,3,2021,2,1,1,1,0,0,0,89,0
CZ-16,16,Adam Hlozek,19,180,1,cz,Czechia,32,Belarus,94,2,10,3,2021,2,1,2,1,0,0,0,87,1
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Sweden,23,5,3,1,2022,2,4,2,1,0,0,0,120,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38, Wales,28,3,3,1,2022,1,0,3,0,0,0,0,10,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Switzerland,12,5,6,2,2022,2,1,1,1,1,0,0,86,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Spain,10,1,6,2,2022,2,1,1,0,0,0,0,32,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Portugal,9,5,6,2,2022,2,1,2,1,1,0,0,72,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Spain,10,1,6,2,2022,2,1,2,0,0,0,0,32,0
CZ-16,16,Adam Hlozek,20,180,1,cz,Czechia,38,Portugal,9,7,9,3,2022,2,1,1,1,1,0,0,62,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Poland,31,6,3,1,2023,2,1,1,1,1,0,0,88,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Moldova,155,2,3,1,2023,2,1,2,1,1,0,0,82,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Faroe Islands,135,7,6,2,2023,2,1,2,1,0,0,0,68,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Montenegro,70,3,6,2,2023,1,0,2,0,0,0,0,21,1
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Albania,62,5,9,3,2023,2,1,1,0,0,0,0,20,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Hungary,27,1,9,3,2023,1,0,2,1,1,0,0,82,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Albania,62,5,10,3,2023,2,1,2,0,0,0,0,27,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Faroe Islands,135,1,10,3,2023,2,1,1,1,0,0,0,90,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Poland,31,6,11,3,2023,2,1,2,0,0,0,0,45,0
CZ-16,16,Adam Hlozek,21,180,1,cz,Czechia,39,Moldova,155,2,11,3,2023,2,1,1,1,1,0,0,57,0
CZ-16,16,Adam Hlozek,22,180,1,cz,Czechia,36,Norway,47,6,3,1,2024,1,0,2,0,0,0,0,30,0
CZ-16,16,Adam Hlozek,22,180,1,cz,Czechia,36,Armenia,95,3,3,1,2024,1,0,1,1,1,0,0,63,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Austria,31,5,3,1,2021,2,1,1,0,0,0,0,25,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Israel,78,1,3,1,2021,2,1,2,1,1,0,0,74,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Faroe Islands,123,4,3,1,2021,2,1,1,1,1,0,0,72,1
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Luxembourg,93,1,6,2,2021,1,0,2,1,1,0,0,90,1
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Czechia,32,2,6,2,2021,3,1,3,0,1,0,0,45,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38, England,4,6,6,2,2021,3,1,3,1,1,0,0,85,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Croatia,15,3,6,2,2021,3,1,3,1,1,0,0,83,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Denmark,9,4,9,3,2021,2,1,2,1,1,0,0,70,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Moldova,181,7,9,3,2021,2,1,1,0,0,0,0,26,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Austria,31,3,9,3,2021,2,1,2,1,1,0,0,87,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Israel,78,7,10,3,2021,2,1,1,1,1,0,0,66,0
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Moldova,181,6,11,3,2021,2,1,2,1,1,0,0,84,1
SC-9,9,Che Adams,25,175,1,sc, Scotland,38,Denmark,9,2,11,3,2021,2,1,1,1,1,0,0,90,1
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Poland,22,5,3,1,2022,1,0,3,1,1,0,0,89,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Austria,34,3,3,1,2022,1,0,3,1,1,0,0,65,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Ukraine,26,4,6,2,2022,2,4,1,1,1,0,0,90,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Armenia,95,4,6,2,2022,2,1,1,1,1,0,0,86,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Rep. of Ireland,48,7,6,2,2022,2,1,2,1,1,0,0,57,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Armenia,95,3,6,2,2022,2,1,2,1,1,0,0,73,1
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Ukraine,26,4,9,3,2022,2,1,1,1,1,0,0,75,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Rep. of Ireland,48,7,9,3,2022,2,1,1,0,0,0,0,6,0
SC-9,9,Che Adams,26,175,1,sc, Scotland,42,Ukraine,26,3,9,3,2022,2,1,2,1,1,0,0,78,0
SC-9,9,Che Adams,27,175,1,sc, Scotland,36,Cyprus,125,7,3,1,2023,2,1,1,1,1,0,0,57,0
SC-9,9,Che Adams,27,175,1,sc, Scotland,36,Cyprus,125,6,9,3,2023,2,1,2,1,1,0,0,66,0
SC-9,9,Che Adams,27,175,1,sc, Scotland,36, England,3,3,9,3,2023,1,0,1,1,1,0,0,58,0
SC-9,9,Che Adams,27,175,1,sc, Scotland,36,Spain,8,5,10,3,2023,2,1,2,0,0,0,0,12,0
SC-9,9,Che Adams,27,175,1,sc, Scotland,36,France,2,3,10,3,2023,1,0,2,1,1,0,0,63,0
SC-9,9,Che Adams,28,175,1,sc, Scotland,39,Netherlands,7,6,3,1,2024,1,0,2,0,0,0,0,23,0
SC-9,9,Che Adams,28,175,1,sc, Scotland,39, Northern Ireland,73,3,3,1,2024,1,0,1,0,0,0,0,21,0
DK-16,16,Kasper Dolberg,19,186,1,dk,Denmark,46,Kazakhstan,98,6,11,3,2016,2,1,1,0,0,0,0,9,0
DK-16,16,Kasper Dolberg,20,186,1,dk,Denmark,12,Germany,1,3,6,2,2017,1,0,1,0,0,0,0,15,0
DK-16,16,Kasper Dolberg,20,186,1,dk,Denmark,12,Kazakhstan,137,7,6,2,2017,2,1,2,0,0,0,0,23,1
DK-16,16,Kasper Dolberg,20,186,1,dk,Denmark,12,Romania,41,1,10,3,2017,2,1,1,0,0,0,0,21,0
DK-16,16,Kasper Dolberg,21,186,1,dk,Denmark,10,Sweden,14,7,6,2,2018,1,0,2,0,0,0,0,18,0
DK-16,16,Kasper Dolberg,21,186,1,dk,Denmark,10,Mexico,17,7,6,2,2018,1,0,1,0,0,0,0,45,0
