ID,SHIRT_N,AGE,ACTUAL AGE,HEIGHT,FOOT,SQUAD_RANKING,OPPONENT RANKING,M_WEEKDAY,M_MONTH,M_SEASON,YEAR,COMPETITION_N,ROUND_N,VENUE_N,STARTER,STRIKER,Penalty,Penalty_shooter,MINUTES,GOALS
PT-FW-CR39,7,19,39,187,1,9,18,7,6,2,2004,3,1,1,0,0,0,0,45,1
PT-FW-CR39,7,19,39,187,1,9,32,4,6,2,2004,3,1,2,0,0,0,0,13,0
PT-FW-CR39,7,19,39,187,1,9,5,1,6,2,2004,3,1,2,1,0,0,0,84,0
PT-FW-CR39,7,19,39,187,1,9,8,5,6,2,2004,3,3,1,1,0,0,0,120,0
PT-FW-CR39,7,19,39,187,1,9,6,4,6,2,2004,3,4,1,1,0,0,0,66,1
PT-FW-CR39,7,19,39,187,1,9,18,1,7,2,2004,3,5,1,1,0,0,0,90,0
PT-FW-CR39,7,20,39,187,1,9,65,7,9,3,2004,2,1,2,1,0,0,0,81,1
PT-FW-CR39,7,20,39,187,1,9,81,4,9,3,2004,2,1,1,1,0,0,0,90,1
PT-FW-CR39,7,20,39,187,1,9,142,7,10,3,2004,2,1,2,1,0,0,0,61,0
PT-FW-CR39,7,20,39,187,1,9,32,4,10,3,2004,2,1,1,1,0,0,0,84,2
PT-FW-CR39,7,20,39,187,1,9,155,4,11,3,2004,2,1,2,1,0,0,0,90,1
PT-FW-CR39,7,20,39,187,1,10,45,4,3,1,2005,2,1,2,1,0,0,0,90,0
PT-FW-CR39,7,20,39,187,1,10,45,7,6,2,2005,2,1,1,1,0,0,0,75,1
PT-FW-CR39,7,20,39,187,1,10,76,4,6,2,2005,2,1,2,1,0,0,0,87,1
PT-FW-CR39,7,21,39,187,1,10,150,7,9,3,2005,2,1,1,1,0,0,0,61,0
PT-FW-CR39,7,21,39,187,1,10,34,4,9,3,2005,2,1,2,1,0,0,0,90,0
PT-FW-CR39,7,21,39,187,1,10,122,7,10,3,2005,2,1,1,1,0,0,0,83,0
PT-FW-CR39,7,21,39,187,1,10,69,4,10,3,2005,2,1,1,1,0,0,0,45,0
PT-FW-CR39,7,21,39,187,1,8,55,1,6,2,2006,4,1,3,1,0,0,0,59,0
PT-FW-CR39,7,21,39,187,1,8,38,7,6,2,2006,4,1,3,1,0,1,1,90,1
PT-FW-CR39,7,21,39,187,1,8,7,1,6,2,2006,4,2,3,1,0,0,1,33,0
PT-FW-CR39,7,21,39,187,1,8,5,7,7,2,2006,4,3,3,1,0,0,1,120,0
PT-FW-CR39,7,21,39,187,1,8,4,4,7,2,2006,4,4,3,1,0,0,1,90,0
PT-FW-CR39,7,21,39,187,1,8,6,7,7,2,2006,4,4,3,1,0,0,1,90,0
PT-FW-CR39,7,22,39,187,1,8,52,4,9,3,2006,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,22,39,187,1,8,125,7,10,3,2006,2,1,1,1,0,0,1,72,2
PT-FW-CR39,7,22,39,187,1,8,24,4,10,3,2006,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,22,39,187,1,8,135,4,11,3,2006,2,1,1,1,0,0,1,55,1
PT-FW-CR39,7,22,39,187,1,8,49,7,3,1,2007,2,1,1,1,0,0,1,77,2
PT-FW-CR39,7,22,39,187,1,8,27,4,3,1,2007,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,8,93,4,8,2,2007,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,23,39,187,1,8,22,7,9,3,2007,2,1,1,1,0,0,1,90,1
PT-FW-CR39,7,23,39,187,1,8,27,4,9,3,2007,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,8,115,7,10,3,2007,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,8,112,4,10,3,2007,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,23,39,187,1,8,93,7,11,3,2007,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,8,36,4,11,3,2007,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,11,10,7,6,2,2008,3,1,1,1,0,0,1,90,0
PT-FW-CR39,7,23,39,187,1,11,11,4,6,2,2008,3,1,2,1,0,0,1,90,1
PT-FW-CR39,7,23,39,187,1,11,2,5,6,2,2008,3,3,1,1,0,0,1,90,0
PT-FW-CR39,7,24,39,187,1,11,32,7,10,3,2008,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,24,39,187,1,11,81,4,10,3,2008,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,24,39,187,1,5,42,7,3,1,2009,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,24,39,187,1,5,96,7,6,2,2009,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,25,39,187,1,5,28,7,9,3,2009,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,25,39,187,1,5,54,4,9,3,2009,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,25,39,187,1,5,54,7,10,3,2009,2,1,1,1,0,0,1,16,0
PT-FW-CR39,7,25,39,187,1,8,21,3,6,2,2010,4,1,3,1,0,0,1,90,0
PT-FW-CR39,7,25,39,187,1,8,108,2,6,2,2010,4,1,3,1,0,0,1,90,1
PT-FW-CR39,7,25,39,187,1,8,4,6,6,2,2010,4,1,3,1,0,0,1,90,0
PT-FW-CR39,7,25,39,187,1,8,1,3,6,2,2010,4,2,3,1,0,0,1,90,0
PT-FW-CR39,7,26,39,187,1,8,28,6,10,3,2010,2,1,1,1,0,0,1,90,1
PT-FW-CR39,7,26,39,187,1,8,112,3,10,3,2010,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,26,39,187,1,7,25,7,6,2,2011,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,27,39,187,1,7,127,6,9,3,2011,2,1,2,1,0,1,1,90,2
PT-FW-CR39,7,27,39,187,1,7,104,6,10,3,2011,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,27,39,187,1,7,11,3,10,3,2011,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,27,39,187,1,7,20,6,11,3,2011,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,27,39,187,1,7,20,3,11,3,2011,2,1,1,1,0,0,1,90,2
PT-FW-CR39,7,27,39,187,1,7,2,7,6,2,2012,3,1,2,1,0,0,1,90,0
PT-FW-CR39,7,27,39,187,1,7,23,4,6,2,2012,3,1,2,1,0,0,1,90,0
PT-FW-CR39,7,27,39,187,1,7,8,1,6,2,2012,3,1,1,1,0,0,1,90,2
PT-FW-CR39,7,27,39,187,1,7,29,5,6,2,2012,3,3,2,1,0,0,1,90,1
PT-FW-CR39,7,27,39,187,1,7,1,4,6,2,2012,3,4,1,1,0,0,1,120,0
PT-FW-CR39,7,28,39,187,1,7,148,6,9,3,2012,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,28,39,187,1,7,118,3,9,3,2012,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,28,39,187,1,7,9,6,10,3,2012,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,28,39,187,1,7,96,3,10,3,2012,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,28,39,187,1,5,63,6,3,1,2013,2,1,2,1,0,0,1,90,0
PT-FW-CR39,7,28,39,187,1,5,22,6,6,2,2013,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,29,39,187,1,5,89,6,9,3,2013,2,1,2,1,0,0,1,89,3
PT-FW-CR39,7,29,39,187,1,5,63,6,10,3,2013,2,1,1,1,0,0,1,90,0
PT-FW-CR39,7,29,39,187,1,5,27,6,11,3,2013,2,2,1,1,0,0,1,90,1
PT-FW-CR39,7,29,39,187,1,5,27,3,11,3,2013,2,2,2,1,0,0,1,90,3
PT-FW-CR39,7,29,39,187,1,7,42,4,3,1,2014,1,0,1,1,1,0,1,86,2
PT-FW-CR39,7,29,39,187,1,7,64,3,6,2,2014,1,0,2,1,0,0,1,64,0
PT-FW-CR39,7,29,39,187,1,7,1,2,6,2,2014,4,1,3,1,0,0,1,90,0
PT-FW-CR39,7,29,39,187,1,7,27,1,6,2,2014,4,1,3,1,0,0,1,90,0
PT-FW-CR39,7,29,39,187,1,7,37,5,6,2,2014,4,1,3,1,0,0,1,90,1
PT-FW-CR39,7,30,39,187,1,7,7,7,10,3,2014,1,0,2,1,1,0,1,75,0
PT-FW-CR39,7,30,39,187,1,7,30,3,10,3,2014,2,1,2,1,1,0,1,90,1
PT-FW-CR39,7,30,39,187,1,7,79,6,11,3,2014,2,1,1,1,0,0,1,90,1
PT-FW-CR39,7,30,39,187,1,7,2,3,11,3,2014,1,0,2,1,1,0,1,45,0
PT-FW-CR39,7,30,39,187,1,7,56,1,3,1,2015,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,31,39,187,1,7,25,6,9,3,2015,1,0,1,1,1,0,1,66,0
PT-FW-CR39,7,31,39,187,1,7,38,2,9,3,2015,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,31,39,187,1,7,42,5,10,3,2015,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,31,39,187,1,8,71,6,3,1,2016,1,0,1,1,0,0,1,90,0
PT-FW-CR39,7,31,39,187,1,8,5,3,3,1,2016,1,0,1,1,1,0,1,59,1
PT-FW-CR39,7,31,39,187,1,8,116,4,6,2,2016,1,0,1,1,1,0,1,45,2
PT-FW-CR39,7,31,39,187,1,8,21,3,6,2,2016,3,1,3,1,1,0,1,90,0
PT-FW-CR39,7,31,39,187,1,8,31,7,6,2,2016,3,1,3,1,1,0,1,90,0
PT-FW-CR39,7,31,39,187,1,8,26,4,6,2,2016,3,1,3,1,1,0,1,90,2
PT-FW-CR39,7,31,39,187,1,8,14,7,6,2,2016,3,2,3,1,1,0,1,120,0
PT-FW-CR39,7,31,39,187,1,8,15,5,6,2,2016,3,3,3,1,1,0,1,120,0
PT-FW-CR39,7,31,39,187,1,8,12,4,7,2,2016,3,4,3,1,0,0,1,90,1
PT-FW-CR39,7,31,39,187,1,8,7,1,7,2,2016,3,5,1,1,1,0,1,24,0
PT-FW-CR39,7,32,39,187,1,8,203,6,10,3,2016,2,1,1,1,1,0,1,90,4
PT-FW-CR39,7,32,39,187,1,8,83,2,10,3,2016,2,1,2,1,1,0,1,90,1
PT-FW-CR39,7,32,39,187,1,8,111,1,11,3,2016,2,1,1,1,0,1,1,90,2
PT-FW-CR39,7,32,39,187,1,3,53,7,3,1,2017,2,1,1,1,1,0,1,90,2
PT-FW-CR39,7,32,39,187,1,3,18,3,3,1,2017,1,0,1,1,1,0,1,57,1
PT-FW-CR39,7,32,39,187,1,3,132,6,6,2,2017,2,1,2,1,1,0,1,90,2
PT-FW-CR39,7,32,39,187,1,3,16,1,6,2,2017,0,1,3,1,1,0,1,90,0
PT-FW-CR39,7,32,39,187,1,3,64,4,6,2,2017,0,1,3,1,1,0,1,90,1
PT-FW-CR39,7,32,39,187,1,3,121,7,6,2,2017,0,1,3,1,1,1,1,66,1
PT-FW-CR39,7,32,39,187,1,3,10,4,6,2,2017,0,4,3,1,1,0,1,120,0
PT-FW-CR39,7,33,39,187,1,3,95,5,8,2,2017,2,1,1,1,1,1,1,90,3
PT-FW-CR39,7,33,39,187,1,3,53,1,9,3,2017,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,33,39,187,1,3,138,7,10,3,2017,2,1,2,0,0,0,1,45,1
PT-FW-CR39,7,33,39,187,1,3,8,3,10,3,2017,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,33,39,187,1,6,56,6,3,1,2018,1,0,1,1,1,0,1,90,2
PT-FW-CR39,7,33,39,187,1,6,14,2,3,1,2018,1,0,1,1,1,0,1,67,0
PT-FW-CR39,7,33,39,187,1,6,67,5,6,2,2018,1,0,1,1,1,0,1,73,0
PT-FW-CR39,7,33,39,187,1,6,9,6,6,2,2018,4,1,3,1,1,1,1,90,3
PT-FW-CR39,7,33,39,187,1,6,40,4,6,2,2018,4,1,3,1,1,0,1,90,1
PT-FW-CR39,7,33,39,187,1,6,29,2,6,2,2018,4,1,3,1,1,0,1,90,0
PT-FW-CR39,7,33,39,187,1,6,7,7,6,2,2018,4,2,3,1,1,0,1,90,0
PT-FW-CR39,7,34,39,187,1,7,24,6,3,1,2019,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,34,39,187,1,7,29,2,3,1,2019,2,1,1,1,1,0,1,29,0
PT-FW-CR39,7,34,39,187,1,7,12,4,6,2,2019,2,4,3,1,1,0,1,90,3
PT-FW-CR39,7,34,39,187,1,7,14,1,6,2,2019,2,5,3,1,1,0,1,90,0
PT-FW-CR39,7,35,39,187,1,7,29,7,9,3,2019,2,1,2,1,1,0,1,90,1
PT-FW-CR39,7,35,39,187,1,7,131,3,9,3,2019,2,1,2,1,1,1,1,78,4
PT-FW-CR39,7,35,39,187,1,7,98,6,10,3,2019,2,1,1,1,1,0,1,90,1
PT-FW-CR39,7,35,39,187,1,7,24,2,10,3,2019,2,1,2,1,1,1,1,90,1
PT-FW-CR39,7,35,39,187,1,7,131,5,11,3,2019,2,1,1,1,0,1,1,82,3
PT-FW-CR39,7,35,39,187,1,7,98,1,11,3,2019,2,1,2,1,0,0,1,90,1
PT-FW-CR39,7,36,39,187,1,5,20,3,9,3,2020,2,1,2,1,1,0,1,80,2
PT-FW-CR39,7,36,39,187,1,5,6,4,10,3,2020,1,0,1,1,1,0,1,72,0
PT-FW-CR39,7,36,39,187,1,5,2,1,10,3,2020,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,5,151,4,11,3,2020,1,0,1,0,0,0,1,45,1
PT-FW-CR39,7,36,39,187,1,5,2,7,11,3,2020,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,5,11,3,11,3,2020,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,8,120,4,3,1,2021,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,8,23,7,3,1,2021,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,8,93,3,3,1,2021,2,1,2,1,1,0,1,90,1
PT-FW-CR39,7,36,39,187,1,8,7,6,6,2,2021,1,0,2,1,1,0,1,90,0
PT-FW-CR39,7,36,39,187,1,8,78,4,6,2,2021,1,0,1,1,1,0,1,70,1
PT-FW-CR39,7,36,39,187,1,8,39,3,6,2,2021,3,1,3,1,1,1,1,90,2
PT-FW-CR39,7,36,39,187,1,8,12,7,6,2,2021,3,1,3,1,1,0,1,90,1
PT-FW-CR39,7,36,39,187,1,8,3,4,6,2,2021,3,1,3,1,1,2,1,90,2
PT-FW-CR39,7,36,39,187,1,8,1,1,6,2,2021,3,2,3,1,1,0,1,90,0
PT-FW-CR39,7,37,39,187,1,8,47,4,9,3,2021,2,1,1,1,1,0,1,90,2
PT-FW-CR39,7,37,39,187,1,8,48,7,10,3,2021,1,0,1,1,1,0,1,45,1
PT-FW-CR39,7,37,39,187,1,8,93,3,10,3,2021,2,1,1,1,1,2,1,90,3
PT-FW-CR39,7,37,39,187,1,8,47,5,11,3,2021,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,37,39,187,1,8,23,1,11,3,2021,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,37,39,187,1,9,44,5,3,1,2022,2,4,1,1,1,0,1,90,0
PT-FW-CR39,7,37,39,187,1,9,65,3,3,1,2022,2,5,1,1,1,0,1,90,0
PT-FW-CR39,7,37,39,187,1,9,10,5,6,2,2022,2,1,2,0,0,0,1,29,0
PT-FW-CR39,7,37,39,187,1,9,12,1,6,2,2022,2,1,1,1,1,0,1,90,2
PT-FW-CR39,7,37,39,187,1,9,38,5,6,2,2022,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,38,39,187,1,9,38,7,9,3,2022,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,38,39,187,1,9,10,3,9,3,2022,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,38,39,187,1,9,58,5,11,3,2022,4,1,3,1,1,1,1,87,1
PT-FW-CR39,7,38,39,187,1,9,16,2,11,3,2022,4,1,3,1,1,0,1,81,0
PT-FW-CR39,7,38,39,187,1,9,25,6,12,4,2022,4,1,3,1,1,0,1,64,0
PT-FW-CR39,7,38,39,187,1,9,12,3,12,4,2022,4,2,3,0,1,0,1,18,0
PT-FW-CR39,7,38,39,187,1,9,11,7,12,4,2022,4,3,3,0,1,0,1,40,0
PT-FW-CR39,7,38,39,187,1,7,203,5,3,1,2023,2,1,1,1,1,1,1,77,2
PT-FW-CR39,7,38,39,187,1,7,83,1,3,1,2023,2,1,2,1,1,0,1,63,2
PT-FW-CR39,7,38,39,187,1,7,69,7,6,2,2023,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,38,39,187,1,7,71,3,6,2,2023,2,1,2,1,1,0,1,90,1
PT-FW-CR39,7,39,39,187,1,7,45,6,9,3,2023,2,1,2,1,1,0,1,90,0
PT-FW-CR39,7,39,39,187,1,7,45,6,10,3,2023,2,1,1,1,1,1,1,90,2
PT-FW-CR39,7,39,39,187,1,7,69,2,10,3,2023,2,1,2,1,1,1,1,65,2
PT-FW-CR39,7,39,39,187,1,7,203,5,11,3,2023,2,1,2,1,0,0,1,66,1
PT-FW-CR39,7,39,39,187,1,7,71,1,11,3,2023,2,1,1,1,1,0,1,90,0
PT-FW-CR39,7,39,39,187,1,6,57,3,3,1,2024,1,0,2,1,1,0,1,90,0
IT-FW-MR25,19,24,25,186,1,9,3,5,3,1,2023,2,1,1,1,1,0,0,90,1
IT-FW-MR25,19,24,25,186,1,9,172,1,3,1,2023,2,1,2,1,1,0,0,65,1
IT-FW-MR25,19,24,25,186,1,9,6,1,6,2,2023,2,4,3,1,1,0,0,84,0
IT-FW-MR25,19,24,25,186,1,9,22,3,9,3,2023,2,1,1,0,0,0,0,19,0
IT-FW-MR25,19,25,25,186,1,9,54,5,3,1,2024,1,0,3,1,1,0,0,86,2
IT-FW-MR25,19,25,25,186,1,9,31,1,3,1,2024,1,0,3,0,0,0,0,15,0
ES-FW-AM31,19,22,31,189,1,9,99,7,11,3,2014,2,1,1,0,0,0,0,11,0
ES-FW-AM31,19,22,31,189,1,9,1,3,11,3,2014,1,0,1,1,1,0,0,90,0
ES-FW-AM31,19,22,31,189,1,3,29,6,3,1,2015,2,1,1,1,1,0,0,64,1
ES-FW-AM31,19,22,31,189,1,3,14,3,3,1,2015,1,0,2,0,0,0,0,29,0
ES-FW-AM31,19,23,31,189,1,3,67,1,6,2,2015,2,1,2,1,1,0,0,90,0
ES-FW-AM31,19,23,31,189,1,3,142,6,10,3,2015,2,1,1,1,1,0,0,32,0
ES-FW-AM31,19,23,31,189,1,10,16,5,3,1,2016,1,0,2,1,1,0,0,85,0
ES-FW-AM31,19,23,31,189,1,10,39,1,3,1,2016,1,0,2,0,0,0,0,12,0
ES-FW-AM31,19,24,31,189,1,10,37,4,6,2,2016,1,0,2,1,1,0,0,90,2
ES-FW-AM31,19,24,31,189,1,10,43,2,6,2,2016,3,1,3,1,1,0,0,61,0
ES-FW-AM31,19,24,31,189,1,10,24,6,6,2,2016,3,1,3,1,1,0,0,90,2
ES-FW-AM31,19,24,31,189,1,10,14,3,6,2,2016,3,1,3,1,1,0,0,66,1
ES-FW-AM31,19,24,31,189,1,10,16,2,6,2,2016,3,2,3,1,1,0,0,69,0
ES-FW-AM31,19,24,31,189,1,10,5,5,9,3,2016,1,0,2,1,1,0,0,26,0
ES-FW-AM31,19,24,31,189,1,10,189,2,9,3,2016,2,1,1,0,0,0,0,22,2
ES-FW-AM31,19,24,31,189,1,10,16,5,10,3,2016,2,1,2,0,0,0,0,24,0
ES-FW-AM31,19,24,31,189,1,10,162,7,11,3,2016,2,1,1,1,1,0,0,59,0
ES-FW-AM31,19,24,31,189,1,10,13,3,11,3,2016,1,0,2,0,0,0,0,27,0
ES-FW-AM31,19,24,31,189,1,6,9,3,3,1,2017,1,0,2,1,1,0,0,83,0
ES-FW-AM31,19,25,31,189,1,6,13,4,6,2,2017,1,0,1,0,0,0,0,35,1
ES-FW-AM31,19,25,31,189,1,6,14,7,9,3,2017,2,1,1,0,0,0,0,19,1
ES-FW-AM31,19,25,31,189,1,6,181,3,9,3,2017,2,1,2,1,1,0,0,90,2
ES-FW-AM31,19,25,31,189,1,6,26,7,11,3,2017,1,0,1,1,1,0,0,45,1
ES-FW-AM31,19,26,31,189,1,9,19,5,10,3,2018,1,0,2,1,1,0,0,90,0
ES-FW-AM31,19,26,31,189,1,9,5,2,10,3,2018,2,1,1,0,0,0,0,19,0
ES-FW-AM31,19,26,31,189,1,9,4,5,11,3,2018,2,1,2,0,0,0,0,27,0
ES-FW-AM31,19,26,31,189,1,9,34,1,11,3,2018,1,0,1,1,1,0,0,63,0
ES-FW-AM31,19,26,31,189,1,8,44,7,3,1,2019,2,1,1,1,1,0,0,88,0
ES-FW-AM31,19,26,31,189,1,8,184,3,3,1,2019,2,1,2,1,1,0,0,78,2
ES-FW-AM31,19,27,31,189,1,8,110,6,6,2,2019,2,1,2,1,1,0,0,90,0
ES-FW-AM31,19,27,31,189,1,8,17,2,6,2,2019,2,1,1,0,0,1,1,26,1
ES-FW-AM31,19,27,31,189,1,8,184,6,11,3,2019,2,1,1,1,1,0,1,65,1
ES-FW-AM31,19,27,31,189,1,8,37,2,11,3,2019,2,1,1,1,1,0,1,90,0
ES-FW-AM31,19,28,31,189,1,6,14,4,11,3,2020,1,0,2,1,1,0,1,60,0
ES-FW-AM31,19,28,31,189,1,6,16,7,11,3,2020,2,1,2,0,0,0,1,35,0
ES-FW-AM31,19,28,31,189,1,6,13,3,11,3,2020,2,1,1,1,1,0,1,72,1
ES-FW-AM31,19,28,31,189,1,7,55,5,3,1,2021,2,1,1,1,1,0,1,90,1
ES-FW-AM31,19,28,31,189,1,7,85,1,3,1,2021,2,1,2,1,1,0,1,90,0
ES-FW-AM31,19,28,31,189,1,7,111,4,3,1,2021,2,1,1,1,1,0,1,67,0
ES-FW-AM31,19,29,31,189,1,7,8,6,6,2,2021,1,0,1,1,1,0,1,90,0
ES-FW-AM31,19,29,31,189,1,7,18,2,6,2,2021,3,1,3,1,1,0,1,65,0
ES-FW-AM31,19,29,31,189,1,7,27,7,6,2,2021,3,1,3,1,1,0,1,86,1
ES-FW-AM31,19,29,31,189,1,7,42,4,6,2,2021,3,1,3,1,1,0,1,65,0
ES-FW-AM31,19,29,31,189,1,7,15,2,6,2,2021,3,2,3,1,1,0,1,120,1
ES-FW-AM31,19,29,31,189,1,7,13,6,7,2,2021,3,3,2,1,1,0,1,54,0
ES-FW-AM31,19,29,31,189,1,7,6,3,7,2,2021,3,4,2,0,0,0,1,59,1
ES-FW-AM31,19,29,31,189,1,7,18,5,9,3,2021,2,1,2,1,1,0,1,74,0
ES-FW-AM31,19,29,31,189,1,7,111,4,9,3,2021,2,1,2,1,1,0,1,71,0
ES-FW-AM31,19,29,31,189,1,7,55,5,11,3,2021,2,1,2,1,1,0,1,64,0
ES-FW-AM31,19,29,31,189,1,7,18,1,11,3,2021,2,1,1,0,0,0,1,32,1
ES-FW-AM31,19,29,31,189,1,10,66,7,3,1,2022,1,0,3,1,1,0,1,71,0
ES-FW-AM31,19,29,31,189,1,10,63,3,3,1,2022,1,0,3,1,1,1,1,57,2
ES-FW-AM31,19,30,31,189,1,10,9,5,6,2,2022,2,1,1,1,1,0,1,69,1
ES-FW-AM31,19,30,31,189,1,10,38,1,6,2,2022,2,1,2,0,0,0,1,30,0
ES-FW-AM31,19,30,31,189,1,10,12,5,6,2,2022,2,1,2,1,1,0,1,71,0
ES-FW-AM31,19,30,31,189,1,10,38,1,6,2,2022,2,1,1,1,1,0,1,58,0
ES-FW-AM31,19,30,31,189,1,10,9,3,9,3,2022,2,1,2,1,1,0,1,90,1
ES-FW-AM31,19,30,31,189,1,10,32,4,11,3,2022,4,1,3,0,1,0,1,34,1
ES-FW-AM31,19,30,31,189,1,10,14,1,11,3,2022,4,1,3,0,1,0,1,37,1
ES-FW-AM31,19,30,31,189,1,10,20,5,12,4,2022,4,1,3,1,1,0,1,56,1
ES-FW-AM31,19,30,31,189,1,10,11,3,12,4,2022,4,2,3,0,1,0,1,58,0
ES-FW-AM31,19,30,31,189,1,8,44,7,3,1,2023,2,1,1,1,1,0,1,80,0
ES-FW-AM31,19,31,31,189,1,8,9,5,6,2,2023,2,4,3,1,1,0,1,83,0
ES-FW-AM31,19,31,31,189,1,8,10,1,6,2,2023,2,5,3,1,1,0,1,65,0
ES-FW-AM31,19,31,31,189,1,8,77,6,9,3,2023,2,1,2,1,1,0,1,71,3
ES-FW-AM31,19,31,31,189,1,8,125,3,9,3,2023,2,1,1,1,1,0,1,45,0
ES-FW-AM31,19,31,31,189,1,8,36,5,10,3,2023,2,1,1,1,1,0,1,84,1
ES-FW-AM31,19,31,31,189,1,8,44,1,10,3,2023,2,1,2,1,1,0,1,88,0
ES-FW-AM31,19,31,31,189,1,8,77,1,11,3,2023,2,1,1,1,1,0,1,90,0
ES-FW-AM31,19,31,31,189,1,8,12,6,3,1,2024,1,0,3,0,0,0,1,30,0
ES-FW-AM31,19,31,31,189,1,8,5,3,3,1,2024,1,0,1,1,1,0,1,80,0
