ID,SHIRT_N,AGE,ACTUAL AGE,HEIGHT,FOOT,SQUAD_RANKING,OPPONENT RANKING,M_WEEKDAY,M_MONTH,M_SEASON,YEAR,COMPETITION_N,ROUND_N,VENUE_N,STARTER,STRIKER,Penalty,Penalty_shooter,MINUTES,GOALS
BE-FW-RL31,9,31,31,192,2,4,114,7,9,3,2023,2,1,2,0,1,0,1,65,0
BE-FW-RL31,9,31,31,192,2,4,122,3,9,3,2023,2,1,1,0,1,0,1,60,2
BE-FW-RL31,9,31,31,192,2,4,24,6,10,3,2023,2,1,2,0,1,0,1,90,1
BE-FW-RL31,9,31,31,192,2,4,26,2,10,3,2023,2,1,1,0,1,1,1,90,1
BE-FW-RL31,9,31,31,192,2,4,114,1,11,3,2023,2,1,1,0,1,0,1,45,4
BE-FW-RL31,9,31,31,192,2,3,4,3,3,1,2024,1,0,2,0,1,0,1,82,0
ENG-FW-HK30,9,31,30,188,1,9,126,6,3,1,2015,2,1,1,0,0,0,1,19,1
ENG-FW-HK30,9,31,30,188,1,9,15,3,3,1,2015,1,0,2,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,9,198,7,9,3,2015,2,1,2,0,0,0,1,32,1
ENG-FW-HK30,9,31,30,188,1,9,12,3,9,3,2015,2,1,1,0,0,0,1,34,1
ENG-FW-HK30,9,31,30,188,1,9,93,6,10,3,2015,2,1,1,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,9,126,2,10,3,2015,2,1,2,1,1,0,1,58,0
ENG-FW-HK30,9,31,30,188,1,9,3,6,11,3,2015,1,0,2,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,9,25,3,11,3,2015,1,0,1,1,1,0,1,79,0
ENG-FW-HK30,9,31,30,188,1,13,3,7,3,1,2016,1,0,2,1,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,13,22,3,3,1,2016,1,0,1,0,0,0,1,21,0
ENG-FW-HK30,9,31,30,188,1,13,24,1,5,1,2016,1,0,1,1,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,13,8,5,6,2,2016,1,0,1,1,1,0,1,77,0
ENG-FW-HK30,9,31,30,188,1,13,56,7,6,2,2016,3,1,3,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,13,12,5,6,2,2016,3,1,3,1,1,0,1,45,0
ENG-FW-HK30,9,31,30,188,1,13,25,2,6,2,2016,3,1,3,0,0,0,1,15,0
ENG-FW-HK30,9,31,30,188,1,13,21,2,6,2,2016,3,2,3,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,13,25,1,9,3,2016,2,1,2,1,1,0,1,81,0
ENG-FW-HK30,9,31,30,188,1,15,32,7,6,2,2017,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,15,9,3,6,2,2017,1,0,2,0,1,1,1,90,2
ENG-FW-HK30,9,31,30,188,1,15,184,6,9,3,2017,2,1,2,1,1,0,1,90,2
ENG-FW-HK30,9,31,30,188,1,15,28,2,9,3,2017,2,1,1,1,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,15,69,5,10,3,2017,2,1,1,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,15,149,1,10,3,2017,2,1,2,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,5,44,7,6,2,2018,1,0,1,0,1,0,1,72,1
ENG-FW-HK30,9,31,30,188,1,5,26,2,6,2,2018,4,1,3,0,1,0,1,90,2
ENG-FW-HK30,9,31,30,188,1,5,71,1,6,2,2018,4,1,3,0,1,2,1,62,3
ENG-FW-HK30,9,31,30,188,1,5,12,3,7,2,2018,4,2,3,0,1,1,1,120,1
ENG-FW-HK30,9,31,30,188,1,5,14,7,7,2,2018,4,3,3,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,4,4,7,2,2018,4,4,3,0,1,0,1,120,0
ENG-FW-HK30,9,31,30,188,1,5,1,7,7,2,2018,4,4,3,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,9,7,9,3,2018,2,1,1,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,8,3,9,3,2018,1,0,1,0,0,0,1,30,0
ENG-FW-HK30,9,31,30,188,1,5,4,6,10,3,2018,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,9,2,10,3,2018,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,4,1,11,3,2018,2,1,1,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,45,6,3,1,2019,2,1,1,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,64,2,3,1,2019,2,1,2,0,1,0,1,82,1
ENG-FW-HK30,9,31,30,188,1,4,14,5,6,2,2019,2,4,3,0,0,0,1,75,0
ENG-FW-HK30,9,31,30,188,1,4,12,1,6,2,2019,2,4,3,0,1,0,1,74,0
ENG-FW-HK30,9,31,30,188,1,4,59,7,9,3,2019,2,1,1,0,1,2,1,76,3
ENG-FW-HK30,9,31,30,188,1,4,115,3,9,3,2019,2,1,1,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,45,6,10,3,2019,2,1,2,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,59,2,10,3,2019,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,64,5,11,3,2019,2,1,1,0,1,0,1,56,3
ENG-FW-HK30,9,31,30,188,1,4,115,1,11,3,2019,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,46,7,9,3,2020,2,1,2,0,1,0,1,77,0
ENG-FW-HK30,9,31,30,188,1,4,12,3,9,3,2020,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,4,1,1,10,3,2020,2,1,1,0,0,0,1,26,0
ENG-FW-HK30,9,31,30,188,1,4,12,4,10,3,2020,2,1,1,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,4,1,1,11,3,2020,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,4,46,4,11,3,2020,2,1,1,0,1,0,1,75,0
ENG-FW-HK30,9,31,30,188,1,4,66,1,3,1,2021,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,27,4,3,1,2021,2,1,1,0,1,1,1,88,1
ENG-FW-HK30,9,31,30,188,1,4,31,4,6,2,2021,1,0,1,0,1,0,1,60,0
ENG-FW-HK30,9,31,30,188,1,4,15,1,6,2,2021,3,1,3,0,1,0,1,81,0
ENG-FW-HK30,9,31,30,188,1,4,38,6,6,2,2021,3,1,3,0,1,0,1,73,0
ENG-FW-HK30,9,31,30,188,1,4,32,3,6,2,2021,3,1,3,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,4,12,3,6,2,2021,3,2,3,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,25,7,7,2,2021,3,3,2,0,1,0,1,72,2
ENG-FW-HK30,9,31,30,188,1,4,9,4,7,2,2021,3,4,1,0,1,0,1,120,1
ENG-FW-HK30,9,31,30,188,1,4,6,1,7,2,2021,3,5,3,0,1,0,1,120,0
ENG-FW-HK30,9,31,30,188,1,4,39,5,9,3,2021,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,155,1,9,3,2021,2,1,1,0,0,1,1,29,1
ENG-FW-HK30,9,31,30,188,1,4,27,4,9,3,2021,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,4,39,3,10,3,2021,2,1,1,0,1,0,1,75,0
ENG-FW-HK30,9,31,30,188,1,4,66,6,11,3,2021,2,1,1,0,1,0,1,62,3
ENG-FW-HK30,9,31,30,188,1,4,210,2,11,3,2021,2,1,2,0,1,2,1,61,4
ENG-FW-HK30,9,31,30,188,1,5,12,7,3,1,2022,1,0,3,0,1,1,1,88,1
ENG-FW-HK30,9,31,30,188,1,5,47,3,3,1,2022,1,0,3,0,0,0,1,29,0
ENG-FW-HK30,9,31,30,188,1,5,36,7,6,2,2022,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,14,3,6,2,2022,2,1,2,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,5,8,7,6,2,2022,2,1,1,0,0,0,1,26,0
ENG-FW-HK30,9,31,30,188,1,5,36,3,6,2,2022,2,1,1,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,8,6,9,3,2022,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,14,2,9,3,2022,2,1,1,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,5,24,2,11,3,2022,4,1,3,0,1,0,1,75,0
ENG-FW-HK30,9,31,30,188,1,5,13,6,11,3,2022,4,1,3,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,5,28,3,11,3,2022,4,1,3,0,1,0,1,57,0
ENG-FW-HK30,9,31,30,188,1,5,19,1,12,4,2022,4,2,3,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,5,3,7,12,4,2022,4,3,3,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,3,9,5,3,1,2023,2,1,2,0,1,1,1,90,1
ENG-FW-HK30,9,31,30,188,1,3,22,1,3,1,2023,2,1,1,0,1,0,1,80,1
ENG-FW-HK30,9,31,30,188,1,3,172,6,6,2,2023,2,1,2,0,1,1,1,59,1
ENG-FW-HK30,9,31,30,188,1,3,65,2,6,2,2023,2,1,1,0,1,1,1,73,2
ENG-FW-HK30,9,31,30,188,1,3,22,7,9,3,2023,2,1,2,0,1,0,1,90,0
ENG-FW-HK30,9,31,30,188,1,3,36,3,9,3,2023,1,0,2,0,1,0,1,83,1
ENG-FW-HK30,9,31,30,188,1,3,9,3,10,3,2023,2,1,1,0,1,1,1,90,2
ENG-FW-HK30,9,31,30,188,1,3,172,6,11,3,2023,2,1,1,0,1,0,1,90,1
ENG-FW-HK30,9,31,30,188,1,3,65,2,11,3,2023,2,1,2,0,0,0,1,33,0
HR-FW-AR30,7,31,30,185,1,16,49,6,11,3,2013,2,2,2,0,0,0,1,19,0
HR-FW-AR30,7,31,30,185,1,16,49,3,11,3,2013,2,2,1,0,0,0,1,17,0
HR-FW-AR30,7,31,30,185,1,19,50,7,5,1,2014,1,0,1,0,0,0,1,24,0
HR-FW-AR30,7,31,30,185,1,19,100,6,6,2,2014,1,0,1,0,0,0,1,24,0
HR-FW-AR30,7,31,30,185,1,19,6,5,6,2,2014,4,1,3,0,0,0,1,13,0
HR-FW-AR30,7,31,30,185,1,19,42,4,6,2,2014,4,1,3,0,0,0,1,13,0
HR-FW-AR30,7,31,30,185,1,19,20,2,6,2,2014,4,1,3,0,0,0,1,20,0
HR-FW-AR30,7,31,30,185,1,18,205,1,6,2,2015,1,0,1,0,0,0,1,45,0
HR-FW-AR30,7,31,30,185,1,18,15,6,6,2,2015,2,1,1,0,0,0,1,45,0
HR-FW-AR30,7,31,30,185,1,17,47,5,11,3,2017,2,2,1,0,0,0,1,15,0
HR-FW-AR30,7,31,30,185,1,17,47,1,11,3,2017,2,2,2,0,0,0,1,5,0
HR-FW-AR30,7,31,30,185,1,4,20,6,3,1,2018,1,0,2,0,0,0,1,14,0
HR-FW-AR30,7,31,30,185,1,4,17,3,3,1,2018,1,0,2,1,0,0,1,71,0
HR-FW-AR30,7,31,30,185,1,4,3,1,6,2,2018,1,0,2,1,0,0,1,63,0
HR-FW-AR30,7,31,30,185,1,4,23,6,6,2,2018,1,0,1,1,0,0,1,60,0
HR-FW-AR30,7,31,30,185,1,4,44,7,6,2,2018,4,1,3,1,0,0,1,77,0
HR-FW-AR30,7,31,30,185,1,4,11,5,6,2,2018,4,1,3,1,0,0,1,56,1
HR-FW-AR30,7,31,30,185,1,4,10,1,7,2,2018,4,2,3,1,0,0,1,120,0
HR-FW-AR30,7,31,30,185,1,4,48,7,7,2,2018,4,3,3,1,0,0,1,120,0
HR-FW-AR30,7,31,30,185,1,4,5,4,7,2,2018,4,4,3,1,0,0,1,100,0
HR-FW-AR30,7,31,30,185,1,4,2,1,7,2,2018,4,5,3,1,0,0,1,70,0
HR-FW-AR30,7,31,30,185,1,4,5,6,10,3,2018,2,1,1,1,1,0,1,79,0
HR-FW-AR30,7,31,30,185,1,4,109,2,10,3,2018,1,0,1,1,1,0,1,63,0
HR-FW-AR30,7,31,30,185,1,4,9,5,11,3,2018,2,1,1,1,0,0,1,72,0
HR-FW-AR30,7,31,30,185,1,4,5,1,11,3,2018,2,1,2,1,0,0,1,45,0
HR-FW-AR30,7,31,30,185,1,6,114,5,3,1,2019,2,1,1,0,0,0,1,22,0
HR-FW-AR30,7,31,30,185,1,6,52,1,3,1,2019,2,1,2,1,0,0,1,66,1
HR-FW-AR30,7,31,30,185,1,6,32,6,9,3,2019,2,1,2,1,0,0,1,69,0
HR-FW-AR30,7,31,30,185,1,6,114,2,9,3,2019,2,1,2,1,0,0,1,85,0
HR-FW-AR30,7,31,30,185,1,6,52,5,10,3,2019,2,1,1,1,1,0,1,90,0
HR-FW-AR30,7,31,30,185,1,6,22,1,10,3,2019,2,1,2,0,0,0,1,27,0
HR-FW-AR30,7,31,30,185,1,6,32,7,11,3,2019,2,1,1,1,0,0,1,53,0
HR-FW-AR30,7,31,30,185,1,6,91,3,11,3,2019,1,0,1,1,0,0,1,90,0
HR-FW-AR30,7,31,30,185,1,11,5,7,9,3,2020,2,1,2,1,0,0,1,90,0
HR-FW-AR30,7,31,30,185,1,11,2,3,9,3,2020,2,1,2,1,1,0,1,45,0
HR-FW-AR30,7,31,30,185,1,15,92,3,6,2,2021,1,0,1,0,0,0,1,45,0
HR-FW-AR30,7,31,30,185,1,15,1,1,6,2,2021,1,0,2,1,1,0,1,61,0
HR-FW-AR30,7,31,30,185,1,15,4,1,6,2,2021,3,1,3,1,1,0,1,77,0
HR-FW-AR30,7,31,30,185,1,15,32,6,6,2,2021,3,1,3,1,1,0,1,45,0
HR-FW-AR30,7,31,30,185,1,15,38,3,6,2,2021,3,1,3,0,0,0,1,10,0
HR-FW-AR30,7,31,30,185,1,15,7,2,6,2,2021,3,2,3,1,0,0,1,66,0
CZ-FW-PS28,10,28,28,186,2,43,183,6,5,1,2016,1,0,1,0,0,0,1,25,1
CZ-FW-PS28,10,28,28,186,2,43,90,3,10,3,2016,2,1,1,1,1,0,1,65,0
CZ-FW-PS28,10,28,28,186,2,43,83,6,11,3,2016,2,1,1,0,0,0,1,10,0
CZ-FW-PS28,10,28,28,186,2,48,5,2,6,2,2017,1,0,2,1,1,0,1,63,0
CZ-FW-PS28,10,28,28,186,2,48,59,7,6,2,2017,2,1,2,0,0,0,1,28,0
CZ-FW-PS28,10,28,28,186,2,42,41,6,6,2,2018,1,0,2,1,1,0,1,74,0
CZ-FW-PS28,10,28,28,186,2,42,44,4,6,2,2018,1,0,2,1,1,0,1,68,0
CZ-FW-PS28,10,28,28,186,2,42,28,5,9,3,2018,2,1,1,1,1,0,1,82,1
CZ-FW-PS28,10,28,28,186,2,42,27,7,10,3,2018,2,1,2,0,0,0,1,18,1
CZ-FW-PS28,10,28,28,186,2,42,28,3,10,3,2018,2,1,2,1,1,0,1,71,0
CZ-FW-PS28,10,28,28,186,2,42,20,5,11,3,2018,1,0,2,1,1,0,1,76,0
CZ-FW-PS28,10,28,28,186,2,42,27,2,11,3,2018,2,1,1,1,1,0,1,81,1
CZ-FW-PS28,10,28,28,186,2,45,4,6,3,1,2019,2,1,2,1,1,0,1,81,0
CZ-FW-PS28,10,28,28,186,2,45,3,3,3,1,2019,1,0,1,1,1,0,1,52,0
CZ-FW-PS28,10,28,28,186,2,45,59,6,6,2,2019,2,1,1,1,1,0,1,77,2
CZ-FW-PS28,10,28,28,186,2,45,64,2,6,2,2019,2,1,1,1,1,1,1,87,1
CZ-FW-PS28,10,28,28,186,2,45,115,7,9,3,2019,2,1,2,1,1,0,1,60,1
CZ-FW-PS28,10,28,28,186,2,45,64,3,9,3,2019,2,1,2,1,1,0,1,89,0
CZ-FW-PS28,10,28,28,186,2,45,4,6,10,3,2019,2,1,1,1,1,0,1,64,0
CZ-FW-PS28,10,28,28,186,2,45,36,2,10,3,2019,1,0,1,0,0,0,1,26,0
CZ-FW-PS28,10,28,28,186,2,32,107,4,3,1,2021,2,1,2,1,1,0,1,78,1
CZ-FW-PS28,10,28,28,186,2,32,19,3,3,1,2021,2,1,2,1,1,0,1,48,0
CZ-FW-PS28,10,28,28,186,2,32,6,6,6,2,2021,1,0,2,0,0,0,1,45,0
CZ-FW-PS28,10,28,28,186,2,32,66,3,6,2,2021,1,0,1,1,1,0,1,63,1
CZ-FW-PS28,10,28,28,186,2,32,38,2,6,2,2021,3,1,3,1,1,0,1,86,2
CZ-FW-PS28,10,28,28,186,2,32,15,6,6,2,2021,3,1,3,1,1,1,1,73,1
CZ-FW-PS28,10,28,28,186,2,32,4,3,6,2,2021,3,1,3,1,1,0,1,74,0
CZ-FW-PS28,10,28,28,186,2,32,10,1,6,2,2021,3,2,3,1,1,0,1,89,1
CZ-FW-PS28,10,28,28,186,2,32,9,7,7,2,2021,3,3,1,1,1,0,1,78,1
CZ-FW-PS28,10,28,28,186,2,32,19,6,10,3,2021,2,1,1,0,1,0,1,90,0
CZ-FW-PS28,10,28,28,186,2,32,94,2,10,3,2021,2,1,2,1,1,0,1,89,1
CZ-FW-PS28,10,28,28,186,2,38,9,7,9,3,2022,2,1,1,1,1,0,1,90,0
CZ-FW-PS28,10,28,28,186,2,38,12,3,9,3,2022,2,1,2,1,1,0,1,90,1
CZ-FW-PS28,10,28,28,186,2,36,47,6,3,1,2024,1,0,2,1,1,0,1,86,0
CZ-FW-PS28,10,28,28,186,2,36,95,3,3,1,2024,1,0,1,1,1,0,1,72,0
HU-FW-RS27,20,27,27,183,1,26,34,6,5,1,2016,1,0,1,0,0,0,1,12,0
HU-FW-RS27,20,27,27,183,1,53,64,2,6,2,2017,1,0,1,0,0,0,1,45,0
HU-FW-RS27,20,27,27,183,1,53,138,6,6,2,2017,2,1,2,0,0,0,1,20,0
HU-FW-RS27,20,27,27,183,1,53,8,7,10,3,2017,2,1,2,0,0,0,1,22,0
HU-FW-RS27,20,27,27,183,1,53,95,3,10,3,2017,2,1,1,0,0,0,1,2,0
HU-FW-RS27,20,27,27,183,1,53,83,5,11,3,2017,1,0,2,0,0,0,1,28,0
HU-FW-RS27,20,27,27,183,1,51,76,4,6,2,2018,1,0,2,0,0,0,1,26,0
HU-FW-RS27,20,27,27,183,1,51,41,7,6,2,2018,1,0,1,1,0,0,1,83,0
HU-FW-RS27,20,27,27,183,1,51,58,7,9,3,2018,2,1,2,1,0,0,1,71,0
HU-FW-RS27,20,27,27,183,1,51,43,3,9,3,2018,2,1,1,1,1,0,1,90,1
HU-FW-RS27,20,27,27,183,1,51,43,6,10,3,2018,2,1,2,1,1,0,1,90,0
HU-FW-RS27,20,27,27,183,1,51,96,2,10,3,2018,2,1,2,1,1,0,1,90,0
HU-FW-RS27,20,27,27,183,1,52,32,2,9,3,2019,2,1,1,1,0,0,1,90,0
HU-FW-RS27,20,27,27,183,1,52,6,5,10,3,2019,2,1,2,1,0,0,1,75,0
HU-FW-RS27,20,27,27,183,1,52,114,1,10,3,2019,2,1,1,1,0,0,1,90,0
HU-FW-RS27,20,27,27,183,1,52,22,3,11,3,2019,2,1,2,1,0,0,1,82,0
HU-FW-RS27,20,27,27,183,1,40,32,5,9,3,2020,2,1,2,1,0,0,1,80,0
HU-FW-RS27,20,27,27,183,1,40,39,1,9,3,2020,2,1,1,1,1,0,1,90,1
HU-FW-RS27,20,27,27,183,1,40,68,5,10,3,2020,2,4,2,1,0,0,1,90,0
HU-FW-RS27,20,27,27,183,1,40,46,5,11,3,2020,2,5,1,1,1,0,1,90,0
HU-FW-RS27,20,27,27,183,1,39,27,5,3,1,2021,2,1,1,1,1,0,1,71,1
HU-FW-RS27,20,27,27,183,1,39,210,1,3,1,2021,2,1,2,1,1,0,1,90,1
HU-FW-RS27,20,27,27,183,1,39,8,3,6,2,2021,3,1,3,1,1,0,1,76,0
HU-FW-RS27,20,27,27,183,1,39,3,7,6,2,2021,3,1,3,1,0,0,1,90,0
HU-FW-RS27,20,27,27,183,1,39,12,4,6,2,2021,3,1,3,1,1,0,1,74,0
HU-FW-RS27,20,27,27,183,1,39,4,5,9,3,2021,2,1,1,1,0,0,1,65,0
HU-FW-RS27,20,27,27,183,1,39,66,1,9,3,2021,2,1,2,1,1,0,1,87,0
HU-FW-RS27,20,27,27,183,1,39,155,4,9,3,2021,2,1,1,1,1,0,1,45,0
HU-FW-RS27,20,27,27,183,1,39,66,7,10,3,2021,2,1,1,1,0,0,1,70,0
HU-FW-RS27,20,27,27,183,1,39,4,3,10,3,2021,2,1,2,1,1,1,1,78,1
HU-FW-RS27,20,27,27,183,1,36,29,5,3,1,2022,1,0,3,1,1,0,1,79,0
HU-FW-RS27,20,27,27,183,1,36,59,3,3,1,2022,1,0,3,1,0,0,1,71,1
HU-FW-RS27,20,27,27,183,1,36,5,7,6,2,2022,2,1,1,1,0,0,1,70,0
HU-FW-RS27,20,27,27,183,1,36,8,3,6,2,2022,2,1,2,1,0,0,1,90,0
HU-FW-RS27,20,27,27,183,1,36,14,7,6,2,2022,2,1,1,1,0,0,1,74,0
HU-FW-RS27,20,27,27,183,1,36,5,3,6,2,2022,2,1,2,1,0,0,1,77,2
HU-FW-RS27,20,27,27,183,1,36,92,5,11,3,2022,1,0,3,0,0,0,1,33,0
HU-FW-RS27,20,27,27,183,1,36,51,1,11,3,2022,1,0,3,1,1,0,1,71,1
HU-FW-RS27,20,27,27,183,1,27,122,5,3,1,2023,1,0,1,1,0,0,1,75,0
HU-FW-RS27,20,27,27,183,1,27,81,2,3,1,2023,2,1,1,1,0,0,1,72,0
HU-FW-RS27,20,27,27,183,1,27,70,7,6,2,2023,2,1,2,1,0,0,1,58,0
HU-FW-RS27,20,27,27,183,1,27,138,3,6,2,2023,2,1,1,1,0,0,1,87,1
HU-FW-RS27,20,27,27,183,1,27,34,5,9,3,2023,2,1,2,1,0,0,1,89,0
HU-FW-RS27,20,27,27,183,1,27,39,1,9,3,2023,1,0,1,1,0,0,1,83,1
HU-FW-RS27,20,27,27,183,1,27,34,7,10,3,2023,2,1,1,1,0,0,1,74,1
HU-FW-RS27,20,27,27,183,1,27,138,3,10,3,2023,2,1,2,1,0,0,1,89,0
HU-FW-RS27,20,27,27,183,1,26,40,6,3,1,2024,1,0,1,1,1,0,1,79,0
DK-FW-RH21,11,21,21,192,1,18,7,5,9,3,2022,2,1,2,0,0,0,1,31,0
DK-FW-RH21,11,21,21,192,1,19,100,1,3,1,2023,2,1,2,1,1,0,1,90,2
DK-FW-RH21,11,21,21,192,1,19,54,2,6,2,2023,2,1,2,1,1,0,1,70,1
DK-FW-RH21,11,21,21,192,1,19,59,1,9,3,2023,2,1,2,0,0,0,1,45,0
DK-FW-RH21,11,21,21,192,1,19,210,3,10,3,2023,2,1,2,1,1,0,1,89,1
DK-FW-RH21,11,21,21,192,1,21,19,7,3,1,2024,1,0,1,1,1,0,1,83,0
UA-FW-AD26,9,27,26,184,1,25,119,4,3,1,2021,2,1,1,0,0,0,1,10,0
UA-FW-AD26,9,27,26,184,1,25,91,1,5,1,2021,1,0,1,0,0,0,1,45,0
UA-FW-AD26,9,27,26,184,1,25,18,3,6,2,2021,3,2,3,0,1,0,1,15,1
UA-FW-AD26,9,27,26,184,1,25,58,7,10,3,2021,2,1,2,0,0,0,1,5,0
UA-FW-AD26,9,27,26,184,1,25,71,5,11,3,2021,1,0,1,1,1,0,1,45,0
UA-FW-AD26,9,27,26,184,1,25,61,3,11,3,2021,2,1,2,0,0,0,1,16,1
UA-FW-AD26,9,27,26,184,1,26,42,4,6,2,2022,2,4,2,0,0,0,1,13,1
UA-FW-AD26,9,27,26,184,1,26,28,1,6,2,2022,2,5,2,0,0,0,1,14,0
UA-FW-AD26,9,27,26,184,1,26,48,4,6,2,2022,2,1,2,1,1,0,1,79,0
UA-FW-AD26,9,27,26,184,1,26,95,7,6,2,2022,2,1,1,0,0,0,1,21,0
UA-FW-AD26,9,27,26,184,1,26,48,3,6,2,2022,2,1,1,1,1,0,1,72,1
UA-FW-AD26,9,27,26,184,1,26,42,4,9,3,2022,2,1,2,1,1,0,1,66,0
UA-FW-AD26,9,27,26,184,1,26,95,7,9,3,2022,2,1,2,0,0,0,1,24,2
UA-FW-AD26,9,27,26,184,1,26,42,3,9,3,2022,2,1,1,1,1,0,1,74,0
UA-FW-AD26,9,27,26,184,1,22,3,1,3,1,2023,2,1,2,0,0,0,1,17,0
UA-FW-AD26,9,27,26,184,1,22,16,2,6,2,2023,1,0,2,1,1,0,1,63,0
UA-FW-AD26,9,27,26,184,1,22,65,6,6,2,2023,2,1,2,1,1,0,1,45,0
UA-FW-AD26,9,27,26,184,1,22,172,2,6,2,2023,2,1,1,0,0,0,1,28,0
UA-FW-AD26,9,27,26,184,1,22,3,7,9,3,2023,2,1,1,0,0,0,1,26,0
UA-FW-AD26,9,27,26,184,1,22,9,3,9,3,2023,2,1,2,1,1,0,1,57,0
UA-FW-AD26,9,27,26,184,1,22,65,7,10,3,2023,2,1,1,1,1,0,1,75,0
UA-FW-AD26,9,27,26,184,1,22,172,3,10,3,2023,2,1,2,1,1,1,1,90,1
UA-FW-AD26,9,27,26,184,1,22,9,2,11,3,2023,2,1,1,1,1,0,1,90,0
UA-FW-AD26,9,27,26,184,1,22,74,5,3,1,2024,2,4,2,1,1,0,1,89,1
UA-FW-AD26,9,27,26,184,1,22,72,3,3,1,2024,2,5,1,0,0,0,1,19,0
